label,message,tokens,message_length,word_count,avg_word_length
0,nope i waiting in sch daddy,"['nope', 'waiting', 'sch', 'daddy']",27,6,4.5
1,guess what somebody you know secretly fancies you wanna find out who it is give us a call on from landline dateboxessexcmxn pmin,"['guess', 'somebody', 'know', 'secretly', 'fancies', 'wan', 'na', 'find', 'give', 'us', 'call', 'landline', 'dateboxessexcmxn', 'pmin']",128,23,5.565217391304348
0,on the way to office da,"['way', 'office', 'da']",23,6,3.8333333333333335
0,ok c u then,"['ok', 'c', 'u']",11,4,2.75
0,i dunno they close oredi not v ma fan,"['dunno', 'close', 'oredi', 'v', 'fan']",37,9,4.111111111111111
0,dear got train and seat mine lower seat,"['dear', 'got', 'train', 'seat', 'mine', 'lower', 'seat']",39,8,4.875
0,message from i am at truro hospital on ext you can phone me here as i have a phone by my side,"['message', 'truro', 'hospital', 'ext', 'phone', 'phone', 'side']",93,22,4.2272727272727275
0,omg if its not one thing its another my cat has worms when does this bad day end,"['omg', 'one', 'thing', 'another', 'cat', 'worms', 'bad', 'day', 'end']",80,18,4.444444444444445
0,lemme know when i can swing by and pick up im free basically any time after all this semester,"['lem', 'know', 'swing', 'pick', 'im', 'free', 'basically', 'time', 'semester']",93,19,4.894736842105263
0,you have to pls make a note of all shes exposed to also find out from her school if anyone else was vomiting is there a dog or cat in the house let me know later,"['pls', 'make', 'note', 'shes', 'exposed', 'also', 'find', 'school', 'anyone', 'else', 'vomiting', 'dog', 'cat', 'house', 'let', 'know', 'later']",161,36,4.472222222222222
0,cool ill text you in a few,"['cool', 'ill', 'text']",26,7,3.7142857142857144
1,bloomberg message center why wait apply for your future bloombergcom,"['bloomberg', 'message', 'center', 'wait', 'apply', 'future', 'bloombergcom']",68,10,6.8
0,hey you can pay with salary de only ltgt,"['hey', 'pay', 'salary', 'de', 'ltgt']",40,9,4.444444444444445
1,this is the nd time we have tried to contact u u have won the prize to claim just call b tcsstop sms ppm,"['nd', 'time', 'tried', 'contact', 'u', 'u', 'prize', 'claim', 'call', 'b', 'tcsstop', 'sms', 'ppm']",104,24,4.333333333333333
0,haha my legs and neck are killing me and my amigos are hoping to end the night with a burn think i could swing by in like an hour,"['haha', 'legs', 'neck', 'killing', 'amigos', 'hoping', 'end', 'night', 'burn', 'think', 'could', 'swing', 'like', 'hour']",129,29,4.448275862068965
0,i am not at all happy with what you saying or doing,"['happy', 'saying']",51,12,4.25
0,after completed degree there is no use in joining finance,"['completed', 'degree', 'use', 'joining', 'finance']",57,10,5.7
1,mobile club choose any of the top quality items for your mobile cfcaa,"['mobile', 'club', 'choose', 'top', 'quality', 'items', 'mobile', 'cfcaa']",69,13,5.3076923076923075
0,he neva grumble but i sad lor hee buy tmr lor aft lunch but we still meetin lunch tmr a not neva hear fr them lei got a lot of work ar,"['neva', 'grumble', 'sad', 'lor', 'hee', 'buy', 'tmr', 'lor', 'aft', 'lunch', 'still', 'meetin', 'lunch', 'tmr', 'neva', 'hear', 'fr', 'lei', 'got', 'lot', 'work', 'ar']",134,32,4.1875
0,i wont touch you with out your permission,"['wont', 'touch', 'permission']",41,8,5.125
0,prabhaim sorydarealyfrm heart im sory,"['prabhaim', 'sorydarealyfrm', 'heart', 'im', 'sory']",37,5,7.4
0,hi here have birth at on the to at lb oz mother and baby doing brilliantly,"['hi', 'birth', 'lb', 'oz', 'mother', 'baby', 'brilliantly']",74,16,4.625
0,k ill be there before,"['k', 'ill']",21,5,4.2
0,ok be careful dont text and drive,"['ok', 'careful', 'dont', 'text', 'drive']",33,7,4.714285714285714
0,hm good morning headache anyone,"['hm', 'good', 'morning', 'headache', 'anyone']",31,5,6.2
0,they released another italian one today and it has a cosign option,"['released', 'another', 'italian', 'one', 'today', 'cosign', 'option']",66,12,5.5
0,im not smoking while people use wylie smokes too much to justify ruining my shit,"['im', 'smoking', 'people', 'use', 'wylie', 'smokes', 'much', 'justify', 'ruining', 'shit']",80,15,5.333333333333333
0,i dont know oh hopefully this month,"['dont', 'know', 'oh', 'hopefully', 'month']",35,7,5.0
0,they r giving a second chance to rahul dengra,"['r', 'giving', 'second', 'chance', 'rahul', 'dengra']",45,9,5.0
0,hey mr and i are going to the sea view and having a couple of gays i mean games give me a bell when ya finish,"['hey', 'mr', 'going', 'sea', 'view', 'couple', 'gays', 'mean', 'games', 'give', 'bell', 'ya', 'finish']",109,26,4.1923076923076925
0,just arrived see you in a couple days lt,"['arrived', 'see', 'couple', 'days', 'lt']",40,9,4.444444444444445
0,what about this one then,['one'],24,5,4.8
0,one day a crab was running on the sea shorethe waves came n cleared the footprints of the crab crab asked being my frnd y r u clearing my beautiful footprints waves replied a fox was following ur footprints to catch you thats y i cleared it off frndsship never lets u dwn gud nyt,"['one', 'day', 'crab', 'running', 'sea', 'shorethe', 'waves', 'came', 'n', 'cleared', 'footprints', 'crab', 'crab', 'asked', 'frnd', 'r', 'u', 'clearing', 'beautiful', 'footprints', 'waves', 'replied', 'fox', 'following', 'ur', 'footprints', 'catch', 'thats', 'cleared', 'frndsship', 'never', 'lets', 'u', 'dwn', 'gud', 'nyt']",279,55,5.072727272727272
0,awesome question with a cute answer someone asked a boy how is ur life he smiled amp answered she is fine gudnite,"['awesome', 'question', 'cute', 'answer', 'someone', 'asked', 'boy', 'ur', 'life', 'smiled', 'amp', 'answered', 'fine', 'gudnite']",113,22,5.136363636363637
0,i av a new number wil u only use this oneta,"['av', 'new', 'number', 'wil', 'u', 'use', 'oneta']",43,11,3.909090909090909
1,hi this is mandy sullivan calling from hotmix fmyou are chosen to receive in our easter prize drawplease telephone to claim before or your prize will be transferred to someone else,"['hi', 'mandy', 'sullivan', 'calling', 'hotmix', 'fmyou', 'chosen', 'receive', 'easter', 'prize', 'drawplease', 'telephone', 'claim', 'prize', 'transferred', 'someone', 'else']",180,31,5.806451612903226
0,hi babe its me thanks for coming even though it didnt go that welli just wanted my bed hope to see you soon love and kisses xxx,"['hi', 'babe', 'thanks', 'coming', 'even', 'though', 'didnt', 'go', 'welli', 'wanted', 'bed', 'hope', 'see', 'soon', 'love', 'kisses', 'xxx']",127,27,4.703703703703703
0,hmmm mayb can try e shoppin area one but forgot e name of hotel,"['hmmm', 'mayb', 'try', 'e', 'shoppin', 'area', 'one', 'forgot', 'e', 'name', 'hotel']",63,14,4.5
0,wow v v impressed have funs shopping,"['wow', 'v', 'v', 'impressed', 'funs', 'shopping']",36,7,5.142857142857143
1,you are being ripped off get your mobile content from wwwclubmobycom call polytruepixringtonesgames six downloads for only,"['ripped', 'get', 'mobile', 'content', 'wwwclubmobycom', 'call', 'polytruepixringtonesgames', 'six', 'downloads']",122,17,7.176470588235294
0,our prashanthettans mother passed away last night pray for her and family,"['prashanthettans', 'mother', 'passed', 'away', 'last', 'night', 'pray', 'family']",73,12,6.083333333333333
0,then anything special,"['anything', 'special']",21,3,7.0
1,bored of speed dating try speedchat txt speedchat to if you dont like em txt swap and get a new chatter chat poboxwwq pmsg rcd,"['bored', 'speed', 'dating', 'try', 'speedchat', 'txt', 'speedchat', 'dont', 'like', 'em', 'txt', 'swap', 'get', 'new', 'chatter', 'chat', 'poboxwwq', 'pmsg', 'rcd']",126,25,5.04
0,the ltgt g that i saw a few days ago the guy wants sell wifi only for ltgt and with g for ltgt thats why i blanked him,"['ltgt', 'g', 'saw', 'days', 'ago', 'guy', 'wants', 'sell', 'wifi', 'ltgt', 'g', 'ltgt', 'thats', 'blanked']",118,28,4.214285714285714
0,of cos can lar im not so ba dao ok pm lor y u never ask where we go ah i said u would ask on fri but he said u will ask today,"['cos', 'lar', 'im', 'ba', 'dao', 'ok', 'pm', 'lor', 'u', 'never', 'ask', 'go', 'ah', 'said', 'u', 'would', 'ask', 'fri', 'said', 'u', 'ask', 'today']",125,34,3.676470588235294
0,dear i have reache room,"['dear', 'reache', 'room']",23,5,4.6
0,hi di is yijue were meeting at pm at esaplanade tonight,"['hi', 'di', 'yijue', 'meeting', 'pm', 'esaplanade', 'tonight']",55,11,5.0
0,lol i have to take it member how i said my aunt flow didnt visit for months its cause i developed ovarian cysts bc is the only way to shrink them,"['lol', 'take', 'member', 'said', 'aunt', 'flow', 'didnt', 'visit', 'months', 'cause', 'developed', 'ovarian', 'cysts', 'bc', 'way', 'shrink']",145,31,4.67741935483871
0,hey i missed you tm of last night as my phone was on the charge smiles i am meeting a friend shortly,"['hey', 'missed', 'tm', 'last', 'night', 'phone', 'charge', 'smiles', 'meeting', 'friend', 'shortly']",100,22,4.545454545454546
0,not much no fights it was a good nite,"['much', 'fights', 'good', 'nite']",37,9,4.111111111111111
1,what do u want for xmas how about free text messages a new video phone with half price line rental call free now on to find out more,"['u', 'want', 'xmas', 'free', 'text', 'messages', 'new', 'video', 'phone', 'half', 'price', 'line', 'rental', 'call', 'free', 'find']",132,28,4.714285714285714
0,are you driving or training,"['driving', 'training']",27,5,5.4
0,dear how you are you ok,"['dear', 'ok']",23,6,3.8333333333333335
0,s finish meeting call me,"['finish', 'meeting', 'call']",24,5,4.8
0,if you ask her or she say any please message,"['ask', 'say', 'please', 'message']",44,10,4.4
0,jus chillaxin what up,"['jus', 'chillaxin']",21,4,5.25
0,please tell me not all of my car keys are in your purse,"['please', 'tell', 'car', 'keys', 'purse']",55,13,4.230769230769231
0,from here after the performance award is calculated every two monthnot for current one month period,"['performance', 'award', 'calculated', 'every', 'two', 'monthnot', 'current', 'one', 'month', 'period']",99,16,6.1875
0,im done oredi,"['im', 'done', 'oredi']",13,3,4.333333333333333
0,indeed and by the way it was either or not both,"['indeed', 'way', 'either']",47,11,4.2727272727272725
0,i hope your pee burns tonite,"['hope', 'pee', 'burns', 'tonite']",28,6,4.666666666666667
0,also andros ice etc etc,"['also', 'andros', 'ice', 'etc', 'etc']",23,5,4.6
0,at home watching tv lor,"['home', 'watching', 'tv', 'lor']",23,5,4.6
0,no break time one how i come out n get my stuff fr,"['break', 'time', 'one', 'come', 'n', 'get', 'stuff', 'fr']",50,13,3.8461538461538463
0,yeshere tv is always available in work place,"['yeshere', 'tv', 'always', 'available', 'work', 'place']",44,8,5.5
1,upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on offer ends th july tcs apply optout available,"['upgrdcentre', 'orange', 'customer', 'may', 'claim', 'free', 'camera', 'phone', 'upgrade', 'loyalty', 'call', 'offer', 'ends', 'th', 'july', 'tcs', 'apply', 'optout', 'available']",151,26,5.8076923076923075
0,uh heads up we dont have that much left,"['uh', 'heads', 'dont', 'much', 'left']",39,9,4.333333333333333
0,my sister cleared two round in birla soft yesterday,"['sister', 'cleared', 'two', 'round', 'birla', 'soft', 'yesterday']",51,9,5.666666666666667
0,just wait till end of march when el nino gets himself oh,"['wait', 'till', 'end', 'march', 'el', 'nino', 'gets', 'oh']",56,12,4.666666666666667
1,u can win of music gift vouchers every week starting now txt the word draw to tscs wwwldewcom skillgamewinaweek ageppermesssubscription,"['u', 'win', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'txt', 'word', 'draw', 'tscs', 'wwwldewcom', 'skillgamewinaweek', 'ageppermesssubscription']",135,20,6.75
1,hi if ur lookin saucy daytime fun wiv busty married woman am free all next week chat now sort time janinexx callsminmobsmorelkpoboxhpfl,"['hi', 'ur', 'lookin', 'saucy', 'daytime', 'fun', 'wiv', 'busty', 'married', 'woman', 'free', 'next', 'week', 'chat', 'sort', 'time', 'janinexx', 'callsminmobsmorelkpoboxhpfl']",135,22,6.136363636363637
0,oh gei that happend to me in tron maybe ill dl it in d when its out,"['oh', 'gei', 'happend', 'tron', 'maybe', 'ill', 'dl']",67,17,3.9411764705882355
1,free video camera phones with half price line rental for mths and cross ntwk mins txts call mobileupd or calloptout,"['free', 'video', 'camera', 'phones', 'half', 'price', 'line', 'rental', 'mths', 'cross', 'ntwk', 'mins', 'txts', 'call', 'mobileupd', 'calloptout']",115,20,5.75
1,win a shopping spree every week starting now play text store to skilgme tscs winawk age perweeksub,"['win', 'shopping', 'spree', 'every', 'week', 'starting', 'play', 'text', 'store', 'skilgme', 'tscs', 'winawk', 'age', 'perweeksub']",98,17,5.764705882352941
0,whens your radio show,"['whens', 'radio', 'show']",21,4,5.25
0,she ran off with a younger man we will make pretty babies together,"['ran', 'younger', 'man', 'make', 'pretty', 'babies', 'together']",66,13,5.076923076923077
0,tell rob to mack his gf in the theater,"['tell', 'rob', 'mack', 'gf', 'theater']",38,9,4.222222222222222
0,theres someone here that has a year ltgt toyota camry like mr olayiwolas own mileage is ltgt kits clean but i need to know how much will it sell for if i can raise the dough for it how soon after landing will it sell holla back,"['theres', 'someone', 'year', 'ltgt', 'toyota', 'camry', 'like', 'mr', 'olayiwolas', 'mileage', 'ltgt', 'kits', 'clean', 'need', 'know', 'much', 'sell', 'raise', 'dough', 'soon', 'landing', 'sell', 'holla', 'back']",227,47,4.829787234042553
0,have you got xmas radio times if not i will get it now,"['got', 'xmas', 'radio', 'times', 'get']",54,13,4.153846153846154
0,they released vday shirts and when u put it on it makes your bottom half naked instead of those white underwear,"['released', 'vday', 'shirts', 'u', 'put', 'makes', 'bottom', 'half', 'naked', 'instead', 'white', 'underwear']",111,21,5.285714285714286
0,reading gud habit nan bari hudgi yorge pataistha ertini kano,"['reading', 'gud', 'habit', 'nan', 'bari', 'hudgi', 'yorge', 'pataistha', 'ertini', 'kano']",60,10,6.0
0,i meant as an apology from me for texting you to get me drugs at ltgt at night,"['meant', 'apology', 'texting', 'get', 'drugs', 'ltgt', 'night']",78,18,4.333333333333333
1,ringtone club gr new polys direct to your mobile every week,"['ringtone', 'club', 'gr', 'new', 'polys', 'direct', 'mobile', 'every', 'week']",59,11,5.363636363636363
0,i am getting threats from your sales executive shifad as i raised complaint against him its an official message,"['getting', 'threats', 'sales', 'executive', 'shifad', 'raised', 'complaint', 'official', 'message']",111,19,5.842105263157895
1,dear voucher holder have your next meal on us use the following link on your pc enjoy a dining experience,"['dear', 'voucher', 'holder', 'next', 'meal', 'us', 'use', 'following', 'link', 'pc', 'enjoy', 'dining', 'experience']",105,20,5.25
0,dearshall mail tonitebusy in the streetshall update you tonitethings are looking okvarunnathu edukkukayee raksha ollubut a good one in real sense,"['dearshall', 'mail', 'tonitebusy', 'streetshall', 'update', 'tonitethings', 'looking', 'okvarunnathu', 'edukkukayee', 'raksha', 'ollubut', 'good', 'one', 'real', 'sense']",145,21,6.904761904761905
0,e admin building there i might b slightly earlier ill call u when im reaching,"['e', 'admin', 'building', 'might', 'b', 'slightly', 'earlier', 'ill', 'call', 'u', 'im', 'reaching']",77,15,5.133333333333334
0,u ned to convince him tht its not possible witot hurting his feeling its the main,"['u', 'ned', 'convince', 'tht', 'possible', 'witot', 'hurting', 'feeling', 'main']",81,16,5.0625
0,only saturday and sunday holiday so its very difficult,"['saturday', 'sunday', 'holiday', 'difficult']",54,9,6.0
0,shall i send that exe to your mail id,"['shall', 'send', 'exe', 'mail', 'id']",37,9,4.111111111111111
0,can i get your opinion on something first,"['get', 'opinion', 'something', 'first']",41,8,5.125
1,get the official england poly ringtone or colour flag on yer mobile for tonights game text tone or flag to optout txt eng stop box wwx,"['get', 'official', 'england', 'poly', 'ringtone', 'colour', 'flag', 'yer', 'mobile', 'tonights', 'game', 'text', 'tone', 'flag', 'optout', 'txt', 'eng', 'stop', 'box', 'wwx']",134,26,5.153846153846154
0,christmas is an occasion that is celebrated as a reflection of ur values desires affectionsamp traditions have an ideal christmas,"['christmas', 'occasion', 'celebrated', 'reflection', 'ur', 'values', 'desires', 'affectionsamp', 'traditions', 'ideal', 'christmas']",129,20,6.45
0,cant take any major roles in community outreach you rock mel,"['cant', 'take', 'major', 'roles', 'community', 'outreach', 'rock', 'mel']",60,11,5.454545454545454
0,chk in ur belovd ms dict,"['chk', 'ur', 'belovd', 'ms', 'dict']",24,6,4.0
0,alright ill head out in a few minutes text me where to meet you,"['alright', 'ill', 'head', 'minutes', 'text', 'meet']",63,14,4.5
0,what u wearing,"['u', 'wearing']",14,3,4.666666666666667
0,no no i will check all rooms befor activities,"['check', 'rooms', 'befor', 'activities']",45,9,5.0
0,u so lousy run already come back then half dead hee,"['u', 'lousy', 'run', 'already', 'come', 'back', 'half', 'dead', 'hee']",51,11,4.636363636363637
0,thanks and or bomb and date as my phone wanted to say,"['thanks', 'bomb', 'date', 'phone', 'wanted', 'say']",53,12,4.416666666666667
0,that means from february to april ill be getting a place to stay down there so i dont have to hustle back and forth during audition season as i have since my sister moved away from harlem,"['means', 'february', 'april', 'ill', 'getting', 'place', 'stay', 'dont', 'hustle', 'back', 'forth', 'audition', 'season', 'since', 'sister', 'moved', 'away', 'harlem']",187,37,5.054054054054054
1,rgent this is the nd attempt to contact uu have won call b tcsbcmwcnxx callcost ppm mobilesvary max,"['rgent', 'nd', 'attempt', 'contact', 'uu', 'call', 'b', 'tcsbcmwcnxx', 'callcost', 'ppm', 'mobilesvary', 'max']",99,18,5.5
0,i love to wine and dine my lady,"['love', 'wine', 'dine', 'lady']",31,8,3.875
0,life alle moneeppolum oru pole allalo,"['life', 'alle', 'moneeppolum', 'oru', 'pole', 'allalo']",37,6,6.166666666666667
0,its ok i just askd did u knw tht no,"['ok', 'askd', 'u', 'knw', 'tht']",35,10,3.5
0,den wat will e schedule b lk on sun,"['den', 'wat', 'e', 'schedule', 'b', 'lk', 'sun']",35,9,3.888888888888889
0,hii got the money da,"['hii', 'got', 'money', 'da']",20,5,4.0
0,shes borderline but yeah whatever,"['shes', 'borderline', 'yeah', 'whatever']",33,5,6.6
0,no callsmessagesmissed calls,"['callsmessagesmissed', 'calls']",28,3,9.333333333333334
0,finally it has happened aftr decades beer is now cheaper than petrol the goverment expects us to drink but dont drive,"['finally', 'happened', 'aftr', 'decades', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'us', 'drink', 'dont', 'drive']",117,21,5.571428571428571
0,if i let you do this i want you in the house by am,"['let', 'want', 'house']",50,14,3.5714285714285716
0,cool do you like swimming i have a pool and jacuzzi at my house,"['cool', 'like', 'swimming', 'pool', 'jacuzzi', 'house']",63,14,4.5
1,ur hmv quiz cashbalance is currently to maximize ur cashin now send hmv to only pmsg,"['ur', 'hmv', 'quiz', 'cashbalance', 'currently', 'maximize', 'ur', 'cashin', 'send', 'hmv', 'pmsg']",84,16,5.25
0,well i might not come then,"['well', 'might', 'come']",26,6,4.333333333333333
1,xmas iscoming ur awarded either cd gift vouchers free entry r weekly draw txt music to tnc wwwldewcomwinppmxagesubscription,"['xmas', 'iscoming', 'ur', 'awarded', 'either', 'cd', 'gift', 'vouchers', 'free', 'entry', 'r', 'weekly', 'draw', 'txt', 'music', 'tnc', 'wwwldewcomwinppmxagesubscription']",123,18,6.833333333333333
1,dear matthew please call from a landline your complimentary lux tenerife holiday or cash await collection ppm sae tcs box skxh,"['dear', 'matthew', 'please', 'call', 'landline', 'complimentary', 'lux', 'tenerife', 'holiday', 'cash', 'await', 'collection', 'ppm', 'sae', 'tcs', 'box', 'skxh']",126,21,6.0
0,i guess you could be as good an excuse as any lol,"['guess', 'could', 'good', 'excuse', 'lol']",49,12,4.083333333333333
0,captain is in our room,"['captain', 'room']",22,5,4.4
0,lul im gettin some juicy gossip at the hospital two nurses are talking about how fat they are gettin and one thinks shes obese oyea,"['lul', 'im', 'gettin', 'juicy', 'gossip', 'hospital', 'two', 'nurses', 'talking', 'fat', 'gettin', 'one', 'thinks', 'shes', 'obese', 'oyea']",131,25,5.24
0,are you available for soiree on june rd,"['available', 'soiree', 'june', 'rd']",39,8,4.875
0,lol no just trying to make your day a little more interesting,"['lol', 'trying', 'make', 'day', 'little', 'interesting']",61,12,5.083333333333333
0,yes its all innocent fun o,"['yes', 'innocent', 'fun']",26,6,4.333333333333333
0,looks like you found something to do other than smoke great job,"['looks', 'like', 'found', 'something', 'smoke', 'great', 'job']",63,12,5.25
1,private your account statement for shows unredeemed sim points call identifier codexx expires,"['private', 'account', 'statement', 'shows', 'unredeemed', 'sim', 'points', 'call', 'identifier', 'codexx', 'expires']",93,13,7.153846153846154
0,india have to take lead,"['india', 'take', 'lead']",23,5,4.6
0,are you there in room,['room'],21,5,4.2
0,also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week i have a new bong gt,"['also', 'fuck', 'family', 'going', 'rhode', 'island', 'wherever', 'fuck', 'leaving', 'alone', 'week', 'new', 'bong', 'gt']",131,28,4.678571428571429
0,ok enjoy r u there in home,"['ok', 'enjoy', 'r', 'u', 'home']",26,7,3.7142857142857144
0,mm not entirely sure i understood that text but hey ho which weekend,"['mm', 'entirely', 'sure', 'understood', 'text', 'hey', 'ho', 'weekend']",68,13,5.230769230769231
0,have a good trip watch out for remember when you get back we must decide about easter,"['good', 'trip', 'watch', 'remember', 'get', 'back', 'must', 'decide', 'easter']",85,17,5.0
0,yep i do like the pink furniture tho,"['yep', 'like', 'pink', 'furniture', 'tho']",36,8,4.5
0,yes i know the cheesy songs from frosty the snowman,"['yes', 'know', 'cheesy', 'songs', 'frosty', 'snowman']",51,10,5.1
0,tomarrow i want to got to court at ltdecimalgt so you come to bus stand at,"['tomarrow', 'want', 'got', 'court', 'ltdecimalgt', 'come', 'bus', 'stand']",74,16,4.625
0,dunno i juz askin cos i got a card got off a salon called hair sense so i tot its da one cut ur hair,"['dunno', 'juz', 'askin', 'cos', 'got', 'card', 'got', 'salon', 'called', 'hair', 'sense', 'tot', 'da', 'one', 'cut', 'ur', 'hair']",100,25,4.0
0,now project pa after that only i can come,"['project', 'pa', 'come']",41,9,4.555555555555555
0,i was at bugis juz now wat but now im walking home oredi so late then reply i oso saw a top dat i like but din buy where r now,"['bugis', 'juz', 'wat', 'im', 'walking', 'home', 'oredi', 'late', 'reply', 'oso', 'saw', 'top', 'dat', 'like', 'din', 'buy', 'r']",126,31,4.064516129032258
0,can i please come up now imin towndontmatter if urgoin outlrjust reallyneed docdplease dontplease dontignore mycallsu no thecd isvimportant tome moro,"['please', 'come', 'imin', 'towndontmatter', 'urgoin', 'outlrjust', 'reallyneed', 'docdplease', 'dontplease', 'dontignore', 'mycallsu', 'thecd', 'isvimportant', 'tome', 'moro']",149,21,7.095238095238095
1,someone u know has asked our dating service contact you cant guess who call now all will be revealed pobox lshb p,"['someone', 'u', 'know', 'asked', 'dating', 'service', 'contact', 'cant', 'guess', 'call', 'revealed', 'pobox', 'lshb', 'p']",113,22,5.136363636363637
1,do you want a new nokia i colour phone delivered tomorrow with free minutes to any mobile free text free camcorder reply or call,"['want', 'new', 'nokia', 'colour', 'phone', 'delivered', 'tomorrow', 'free', 'minutes', 'mobile', 'free', 'text', 'free', 'camcorder', 'reply', 'call']",128,24,5.333333333333333
0,so what u doing today,"['u', 'today']",21,5,4.2
0,now get step outta the way congrats again,"['get', 'step', 'outta', 'way', 'congrats']",41,8,5.125
0,good night am going to sleep,"['good', 'night', 'going', 'sleep']",28,6,4.666666666666667
0,dude im no longer a pisces im an aquarius now,"['dude', 'im', 'longer', 'pisces', 'im', 'aquarius']",45,10,4.5
0,thank you and by the way i just lost,"['thank', 'way', 'lost']",36,9,4.0
0,im in town now so ill jus take mrt down later,"['im', 'town', 'ill', 'jus', 'take', 'mrt', 'later']",45,11,4.090909090909091
0,im awake oh whats up,"['im', 'awake', 'oh', 'whats']",20,5,4.0
0,my friend shes studying at warwick weve planned to go shopping and to concert tmw but it may be canceled havnt seen for ages yeah we should get together sometime,"['friend', 'shes', 'studying', 'warwick', 'weve', 'planned', 'go', 'shopping', 'concert', 'tmw', 'may', 'canceled', 'havnt', 'seen', 'ages', 'yeah', 'get', 'together', 'sometime']",161,30,5.366666666666666
0,happy new year my no man,"['happy', 'new', 'year', 'man']",24,6,4.0
0,i am in hospital da i will return home in evening,"['hospital', 'da', 'return', 'home', 'evening']",49,11,4.454545454545454
0,do u hav any frnd by name ashwini in ur college,"['u', 'hav', 'frnd', 'name', 'ashwini', 'ur', 'college']",47,11,4.2727272727272725
0,there is no sense in my foot and penis,"['sense', 'foot', 'penis']",38,9,4.222222222222222
1,had your mobile months or more u r entitled to update to the latest colour mobiles with camera for free call the mobile update co free on,"['mobile', 'months', 'u', 'r', 'entitled', 'update', 'latest', 'colour', 'mobiles', 'camera', 'free', 'call', 'mobile', 'update', 'co', 'free']",137,27,5.074074074074074
0,exactly anyways how far is jide her to study or just visiting,"['exactly', 'anyways', 'far', 'jide', 'study', 'visiting']",61,12,5.083333333333333
0,if you wereare free i can give otherwise nalla adi entey nattil kittum,"['wereare', 'free', 'give', 'otherwise', 'nalla', 'adi', 'entey', 'nattil', 'kittum']",70,13,5.384615384615385
0,sir good morning hope you had a good weekend i called to let you know that i was able to raise ltgt from my dad he however said he would make the rest available by mid feb this amount is still quite short and i was hoping you would help do have a good day abiola,"['sir', 'good', 'morning', 'hope', 'good', 'weekend', 'called', 'let', 'know', 'able', 'raise', 'ltgt', 'dad', 'however', 'said', 'would', 'make', 'rest', 'available', 'mid', 'feb', 'amount', 'still', 'quite', 'short', 'hoping', 'would', 'help', 'good', 'day', 'abiola']",262,56,4.678571428571429
0,dunno leh cant remember mayb lor so wat time r we meeting tmr,"['dunno', 'leh', 'cant', 'remember', 'mayb', 'lor', 'wat', 'time', 'r', 'meeting', 'tmr']",61,13,4.6923076923076925
0,k give me a sec breaking a ltgt at cstore,"['k', 'give', 'sec', 'breaking', 'ltgt', 'cstore']",41,10,4.1
0,am not interested to do like that,"['interested', 'like']",33,7,4.714285714285714
0,shes find i sent you an offline message to know how anjolas now,"['shes', 'find', 'sent', 'offline', 'message', 'know', 'anjolas']",63,13,4.846153846153846
0,where r e meeting tmr,"['r', 'e', 'meeting', 'tmr']",21,5,4.2
0,lol where do u come up with these ideas,"['lol', 'u', 'come', 'ideas']",39,9,4.333333333333333
0,hey i will be late im at amk need to drink tea or coffee,"['hey', 'late', 'im', 'amk', 'need', 'drink', 'tea', 'coffee']",56,14,4.0
1,hot live fantasies call now just p per min ntt ltd po box croydon cr wb k,"['hot', 'live', 'fantasies', 'call', 'p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', 'croydon', 'cr', 'wb', 'k']",73,17,4.294117647058823
0,let ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in worldgnun sent via waysmscom,"['let', 'ur', 'heart', 'ur', 'compass', 'ur', 'mind', 'ur', 'map', 'ur', 'soul', 'ur', 'guide', 'u', 'never', 'loose', 'worldgnun', 'sent', 'via', 'waysmscom']",113,24,4.708333333333333
1,congratulations thanks to a good friend u have won the xmas prize claim is easy just call now only p per minute btnationalrate,"['congratulations', 'thanks', 'good', 'friend', 'u', 'xmas', 'prize', 'claim', 'easy', 'call', 'p', 'per', 'minute', 'btnationalrate']",126,23,5.478260869565218
1,moby pub quizwin a high street prize if u know who the new duchess of cornwall will be txt her first name to unsub stop sp,"['moby', 'pub', 'quizwin', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwall', 'txt', 'first', 'name', 'unsub', 'stop', 'sp']",122,26,4.6923076923076925
0,call me when youcarlos isare here my phones vibrate is acting up and i might not hear texts,"['call', 'youcarlos', 'isare', 'phones', 'vibrate', 'acting', 'might', 'hear', 'texts']",91,18,5.055555555555555
0,watching tv lor y she so funny we bluff her wat izzit because she thk its impossible between us,"['watching', 'tv', 'lor', 'funny', 'bluff', 'wat', 'izzit', 'thk', 'impossible', 'us']",95,19,5.0
0,as in missionary hook up doggy hook up standing,"['missionary', 'hook', 'doggy', 'hook', 'standing']",47,9,5.222222222222222
0,hey ive booked the lessons on sun liao,"['hey', 'ive', 'booked', 'lessons', 'sun', 'liao']",38,8,4.75
0,is ur lecture over,"['ur', 'lecture']",18,4,4.5
